account_id,customer_id,account_type,balance,opened_date
2129,1862,Investment,40223.85,2020-08-02
2130,1075,Checking,22783.28,2019-05-15
2131,1438,Savings,6525.78,2023-07-27
2132,1925,Checking,994.3,2018-12-12
2133,3181,Savings,16286.35,2017-11-21
2134,1064,Checking,4776.86,2022-02-21
2135,4640,Checking,1571.21,2021-06-25
2136,1999,Checking,44726.73,2018-09-24
2137,454,Investment,48956.02,2023-08-18
2138,2809,Savings,25576.78,2018-06-26
2139,812,Investment,31651.24,2018-09-19
2140,1433,Savings,48781.86,2015-03-09
2141,193,Investment,11249.01,2020-07-17
2142,4964,Checking,28596.03,2015-08-05
2143,2358,Checking,15913.16,2023-10-27
2144,3386,Investment,6000.45,2016-08-08
2145,842,Checking,28760.59,2021-04-12
2146,2656,Checking,12503.22,2021-08-12
2147,2245,Savings,19949.5,2016-08-07
2148,3237,Investment,17040.33,2023-09-13
2149,363,Investment,14006.21,2021-08-03
2150,3464,Checking,3844.32,2015-02-12
2151,4631,Checking,43443.48,2021-09-08
2152,3875,Investment,4829.92,2021-12-06
2153,2127,Investment,20638.13,2015-09-06
2154,4873,Checking,10616.02,2022-02-24
2155,216,Investment,9828.32,2019-10-19
2156,1321,Investment,24203.53,2022-04-07
2157,1076,Investment,10481.95,2015-03-18
2158,3613,Checking,38882.61,2020-07-31
2159,3635,Checking,38169.47,2018-10-27
2160,4055,Checking,42538.39,2022-03-26
2161,2500,Investment,13374.51,2016-02-02
2162,1837,Savings,17614.64,2021-09-18
2163,1632,Checking,32995.58,2018-04-18
2164,2850,Investment,1571.7,2017-04-03
2165,2203,Investment,37642.31,2023-06-16
2166,324,Checking,49706.69,2023-05-01
2167,1591,Savings,2740.87,2019-12-15
2168,2226,Checking,37213.67,2021-08-21
2169,585,Savings,39373.55,2020-10-01
2170,1180,Checking,7344.11,2017-03-04
2171,609,Savings,6652.55,2022-11-14
2172,2440,Savings,23736.4,2018-12-27
2173,4200,Investment,4691.74,2022-03-20
2174,4228,Savings,42168.36,2018-02-15
2175,235,Checking,25174.16,2021-12-17
2176,1834,Checking,27512.21,2023-02-19
2177,1723,Savings,33732.85,2017-08-15
2178,2931,Savings,3852.48,2023-07-30
2179,2590,Checking,37338.19,2021-10-13
2180,2923,Investment,42680.36,2016-09-10
2181,1031,Checking,16209.9,2015-04-16
2182,597,Savings,30387.95,2019-01-22
2183,3312,Checking,823.22,2020-02-11
2184,2527,Investment,9435.96,2020-04-01
2185,1763,Checking,31483.22,2021-02-06
2186,4814,Investment,5077.36,2017-09-19
2187,1140,Checking,47822.94,2021-09-27
2188,4470,Checking,35036.34,2015-10-28
2189,3107,Savings,25647.79,2016-03-17
2190,2884,Checking,45424.22,2016-10-06
2191,4387,Savings,38963.85,2020-01-02
2192,4990,Savings,41409.14,2018-12-08
2193,523,Checking,20706.22,2023-02-16
2194,47,Checking,17229.61,2016-08-15
2195,3841,Savings,48698.07,2016-10-15
2196,668,Checking,26936.03,2017-09-03
2197,1589,Savings,47561.57,2020-10-07
2198,3381,Investment,19126.27,2016-12-07
2199,3226,Savings,40992.87,2018-08-29
2200,2136,Investment,26836.76,2021-10-14
2201,4993,Checking,4809.89,2023-01-30
2202,1002,Investment,5766.95,2020-07-31
2203,1214,Checking,39648.92,2023-02-12
2204,2491,Savings,36119.81,2019-07-01
2205,2337,Savings,16028.44,2020-07-22
2206,4780,Checking,14245.56,2017-08-28
2207,120,Savings,15393.26,2023-11-19
2208,257,Checking,43795.35,2016-10-24
2209,2936,Savings,40755.86,2017-04-26
2210,2085,Investment,7876.48,2023-03-04
2211,1255,Investment,18838.22,2017-05-16
2212,392,Checking,32058.98,2020-07-11
2213,4830,Investment,5017.69,2015-12-16
2214,1952,Savings,14079.91,2022-10-13
2215,1260,Checking,21668.71,2015-05-25
2216,89,Checking,42890.54,2017-01-05
2217,2197,Savings,7348.08,2020-11-11
2218,4262,Savings,25249.17,2023-12-21
2219,2315,Savings,19275.6,2016-08-27
2220,1444,Savings,21806.73,2021-08-19
2221,4401,Investment,30377.47,2016-06-12
2222,1479,Investment,35713.48,2020-08-11
2223,3111,Investment,22817.1,2016-10-12
2224,1608,Savings,23733.48,2021-06-01
2225,2219,Checking,45072.56,2017-03-27
2226,657,Savings,14302.46,2022-04-05
2227,629,Checking,7275.36,2016-02-02
2228,4849,Investment,11373.57,2020-06-25
2229,3155,Investment,8637.36,2016-12-28
2230,4746,Savings,47129.53,2018-04-09
2231,3765,Checking,24343.69,2020-09-14
2232,3364,Checking,10701.25,2022-11-05
2233,1705,Investment,2751.96,2016-06-14
2234,2878,Checking,13691.08,2023-09-26
2235,260,Savings,21219.5,2021-10-18
2236,2640,Savings,29876.36,2016-08-14
2237,4910,Savings,20526.68,2023-09-06
2238,1259,Investment,1213.63,2022-01-12
2239,1590,Savings,40561.46,2021-10-09
2240,3625,Checking,43438.14,2018-08-12
2241,4672,Savings,11559.76,2015-07-15
2242,2240,Checking,14773.29,2023-03-01
2243,4466,Savings,14208.91,2022-07-23
2244,3020,Checking,9285.59,2015-08-19
2245,1744,Savings,33002.92,2023-06-19
2246,158,Investment,5997.39,2021-01-04
2247,4756,Checking,29236.72,2015-08-26
2248,3244,Savings,47698.56,2022-12-02
2249,4784,Investment,30570.3,2021-10-02
2250,2301,Savings,2269.01,2022-02-17
2251,1349,Checking,35656.17,2015-08-28
2252,542,Checking,5889.89,2017-04-27
2253,3280,Investment,740.21,2015-06-15
2254,26,Investment,1385.01,2022-09-03
2255,1458,Checking,48783.79,2016-11-02
2256,4228,Investment,10906.4,2016-02-28
2257,4205,Checking,2748.85,2018-06-10
2258,76,Savings,11622.83,2017-11-23
2259,1058,Checking,8144.0,2021-09-20
2260,1153,Savings,1102.21,2017-10-13
2261,4899,Checking,29480.99,2020-01-07
2262,2570,Checking,36612.61,2022-08-14
2263,1725,Checking,30080.44,2016-03-20
2264,89,Checking,29420.62,2022-01-03
2265,2690,Investment,38198.52,2019-08-06
2266,2386,Investment,5338.21,2022-05-19
2267,2360,Investment,8541.52,2019-09-20
2268,204,Investment,13605.84,2018-02-23
2269,900,Checking,16248.39,2017-08-23
2270,2327,Checking,35471.23,2015-08-20
2271,976,Savings,41444.54,2021-05-22
2272,732,Savings,8477.62,2019-05-20
2273,2809,Checking,27185.78,2020-09-04
2274,1396,Investment,43141.86,2019-07-01
2275,2900,Checking,14556.15,2015-08-20
2276,1592,Savings,27939.12,2017-11-21
2277,4494,Checking,6403.26,2019-12-20
2278,3430,Checking,6682.21,2021-09-15
2279,631,Investment,35315.08,2022-04-27
2280,3593,Investment,24871.66,2020-12-04
2281,526,Checking,23906.18,2021-04-27
2282,3874,Checking,21285.15,2022-09-10
2283,3776,Investment,49859.26,2022-06-27
2284,1429,Savings,30805.2,2017-12-21
2285,3566,Investment,24028.17,2020-11-06
2286,3668,Checking,40347.82,2019-06-19
2287,2942,Checking,32003.6,2016-11-09
2288,1399,Savings,7308.26,2022-02-28
2289,944,Investment,46185.22,2017-05-12
2290,3093,Checking,11165.77,2022-08-05
2291,4707,Investment,12922.75,2023-03-25
2292,1793,Investment,40581.56,2016-06-11
2293,714,Investment,38722.32,2021-08-30
2294,1486,Investment,1730.51,2015-07-13
2295,2820,Checking,45941.94,2023-02-25
2296,2877,Savings,35727.35,2017-01-16
2297,4798,Savings,29438.92,2019-05-17
2298,2792,Savings,39292.56,2018-04-01
2299,3568,Investment,42553.83,2015-02-03
2300,3949,Savings,28544.2,2016-10-10
2301,2058,Investment,17155.46,2018-04-20
2302,3028,Savings,49853.53,2019-11-12
2303,2403,Savings,33946.81,2023-06-27
2304,4403,Savings,34631.89,2023-04-10
2305,49,Savings,509.52,2023-01-27
2306,3743,Savings,31698.55,2017-07-31
2307,4491,Checking,9905.85,2023-11-09
2308,1688,Checking,39679.86,2019-01-01
2309,3385,Checking,47696.66,2022-04-14
2310,3468,Savings,44700.9,2015-01-17
2311,2267,Investment,21291.66,2021-09-11
2312,4142,Investment,6243.11,2023-08-30
2313,3975,Investment,11695.01,2018-08-30
2314,1137,Checking,33457.48,2020-10-25
2315,2224,Savings,19954.91,2018-06-04
2316,2052,Savings,49983.9,2021-01-31
2317,930,Checking,32531.2,2017-12-15
2318,1662,Savings,27485.47,2020-08-24
2319,1358,Savings,40175.36,2020-09-30
2320,423,Checking,21146.68,2018-11-26
2321,3811,Savings,19249.39,2022-10-19
2322,1866,Checking,2783.49,2019-11-19
2323,1998,Investment,24024.35,2019-09-22
2324,416,Investment,12985.59,2023-05-19
2325,4983,Investment,11927.88,2016-04-02
2326,3932,Savings,44677.67,2021-11-02
2327,3775,Savings,45065.13,2018-10-07
2328,2921,Checking,19010.6,2019-08-04
2329,2240,Checking,2259.52,2020-01-28
2330,1995,Savings,20854.75,2019-02-23
2331,4529,Checking,16851.26,2020-02-14
2332,1732,Investment,29801.1,2023-12-17
2333,4280,Savings,6285.1,2021-08-19
2334,1570,Checking,7878.04,2020-03-20
2335,1573,Savings,10952.28,2019-11-18
2336,3026,Savings,42396.62,2018-04-27
2337,3089,Savings,21920.07,2019-10-12
2338,1989,Checking,5185.0,2022-09-01
2339,2110,Checking,2242.64,2016-05-12
2340,2158,Checking,24951.11,2021-01-03
2341,303,Savings,35736.08,2022-12-01
2342,4296,Investment,36638.03,2021-12-04
2343,793,Checking,42472.16,2021-09-25
2344,345,Checking,26979.17,2019-06-25
2345,2705,Investment,44296.68,2020-11-26
2346,1421,Savings,20459.29,2020-04-24
2347,2045,Investment,3173.74,2020-10-08
2348,2671,Investment,15601.77,2019-06-15
2349,1922,Savings,26315.27,2016-09-30
2350,4799,Checking,44360.68,2018-12-18
2351,4519,Savings,34271.32,2021-07-29
2352,2888,Checking,14143.97,2018-08-22
2353,3909,Checking,20791.94,2017-12-01
2354,4841,Savings,16022.82,2019-10-31
2355,343,Investment,14049.4,2015-07-31
2356,3709,Savings,49406.27,2024-01-01
2357,4651,Investment,10365.64,2016-04-23
2358,1109,Investment,30223.99,2015-04-20
2359,1561,Checking,21869.91,2017-06-28
2360,1569,Savings,38321.63,2021-02-18
2361,3146,Investment,41378.43,2023-04-09
2362,1764,Savings,2839.79,2021-07-07
2363,3675,Savings,20623.76,2016-05-04
2364,1939,Savings,15167.24,2018-10-01
2365,803,Investment,48167.5,2021-10-07
2366,3808,Checking,21913.29,2020-05-07
2367,3896,Savings,23740.29,2021-02-12
2368,1103,Investment,43193.3,2015-09-25
2369,3400,Investment,40636.88,2022-04-19
2370,4565,Checking,48106.61,2021-01-01
2371,4364,Savings,12155.83,2020-02-02
2372,4286,Checking,31198.28,2016-01-05
2373,4777,Investment,45243.28,2017-07-13
2374,3137,Checking,24730.84,2016-07-01
2375,3725,Investment,44847.19,2019-01-06
2376,2996,Investment,15918.97,2015-05-26
2377,3479,Checking,2386.78,2021-10-13
2378,1282,Savings,42257.65,2019-11-17
2379,4569,Investment,15697.93,2023-04-26
2380,2116,Savings,14426.79,2023-06-26
2381,3330,Checking,22469.28,2019-04-08
2382,2811,Investment,6509.34,2020-01-15
2383,3620,Investment,15004.78,2015-07-02
2384,163,Investment,17759.65,2015-10-29
2385,3311,Checking,40597.14,2023-12-12
2386,665,Checking,14902.06,2017-08-09
2387,1216,Savings,20839.28,2015-11-30
2388,289,Investment,874.47,2017-08-08
2389,4972,Investment,38881.07,2020-10-13
2390,1712,Checking,13883.0,2023-05-21
2391,2961,Investment,35824.96,2017-09-11
2392,4566,Checking,1043.42,2021-02-13
2393,1262,Checking,18517.92,2022-12-07
2394,3236,Checking,48951.1,2018-06-01
2395,87,Investment,6273.44,2020-07-13
2396,2107,Investment,6699.31,2021-09-28
2397,3457,Investment,40317.39,2022-09-19
2398,3475,Investment,44932.48,2023-07-27
2399,4741,Investment,36039.05,2020-11-05
2400,2316,Checking,2972.84,2018-09-23
2401,3945,Checking,10982.0,2022-09-16
2402,1940,Savings,27314.04,2017-01-31
2403,1368,Savings,46404.2,2016-07-11
2404,4604,Investment,34890.34,2023-03-10
2405,2613,Investment,22004.42,2022-07-23
2406,1485,Investment,11621.11,2018-03-26
2407,3066,Checking,11173.24,2019-05-03
2408,3369,Savings,37348.27,2023-06-16
2409,4101,Savings,10868.35,2016-07-22
2410,1600,Checking,43144.47,2015-08-21
2411,2392,Investment,37923.19,2023-12-02
2412,1996,Investment,49930.41,2015-06-12
2413,897,Investment,33468.89,2021-02-01
2414,1565,Investment,1815.49,2021-02-05
2415,2595,Checking,8471.56,2018-07-02
2416,3634,Investment,45766.93,2015-11-25
2417,2577,Checking,5361.67,2023-08-10
2418,378,Savings,21521.61,2023-06-15
2419,4674,Savings,2579.91,2017-10-24
2420,4328,Savings,45620.71,2023-02-12
2421,3057,Savings,19287.32,2019-12-25
2422,2281,Checking,39754.28,2023-09-19
2423,549,Savings,38416.18,2016-07-18
2424,50,Investment,45898.58,2015-08-19
2425,3559,Investment,13640.14,2017-09-21
2426,2521,Savings,32908.14,2017-04-14
2427,2195,Savings,22832.84,2016-10-23
2428,401,Checking,10408.1,2019-07-24
2429,792,Savings,46011.95,2016-03-08
2430,34,Investment,13325.75,2023-07-27
2431,2335,Savings,10130.59,2018-10-04
2432,829,Checking,16159.78,2018-06-15
2433,4178,Savings,42142.56,2016-01-05
2434,2594,Savings,30779.24,2017-11-08
2435,3495,Checking,11325.08,2015-07-01
2436,1444,Investment,7047.49,2018-09-02
2437,4179,Checking,5986.63,2015-09-10
2438,2225,Investment,8659.46,2017-02-01
2439,1553,Savings,35576.62,2023-08-13
2440,1878,Investment,20957.13,2015-10-07
2441,2415,Checking,35163.71,2021-06-01
2442,3433,Checking,15325.08,2019-09-19
2443,1266,Investment,1658.29,2018-10-25
2444,1794,Checking,29350.64,2018-03-24
2445,4451,Savings,16880.96,2022-01-20
2446,3128,Investment,5826.53,2017-10-27
2447,1063,Checking,7231.49,2015-09-29
2448,1416,Investment,13845.05,2023-09-14
2449,389,Investment,34041.85,2016-04-28
2450,384,Savings,14394.23,2019-08-26
2451,2608,Investment,35532.86,2018-01-17
2452,3817,Investment,16233.33,2016-05-02
2453,4913,Savings,33749.73,2021-04-25
2454,3371,Savings,36480.79,2020-03-21
2455,610,Investment,45709.7,2017-02-24
2456,666,Investment,29414.49,2017-06-25
2457,3578,Investment,13335.62,2017-03-22
2458,1396,Checking,43299.36,2020-04-17
2459,1828,Investment,38680.0,2017-12-28
2460,3070,Investment,31867.1,2017-08-12
2461,4543,Investment,28877.57,2018-11-07
2462,915,Savings,31254.75,2016-07-21
2463,613,Checking,28622.59,2023-03-31
2464,4831,Savings,36036.8,2017-06-14
2465,4874,Checking,3196.75,2023-06-12
2466,1887,Savings,35480.38,2023-03-02
2467,2275,Savings,773.85,2022-10-15
2468,1644,Savings,21171.73,2016-06-27
2469,1880,Investment,38849.22,2016-04-20
2470,3977,Investment,21503.93,2021-04-05
2471,3822,Savings,23842.1,2019-02-03
2472,4618,Checking,18898.08,2017-09-25
2473,511,Savings,11281.75,2020-11-16
2474,4035,Checking,20504.64,2021-07-02
2475,3360,Checking,6175.11,2019-07-01
2476,3002,Savings,13120.64,2022-07-20
2477,2279,Investment,12335.59,2017-01-14
2478,1140,Checking,42827.62,2018-02-10
2479,4460,Checking,27185.98,2020-07-22
2480,458,Checking,47498.57,2019-03-02
2481,2667,Savings,28504.4,2019-01-16
2482,2376,Checking,9871.2,2021-08-20
2483,1441,Investment,17427.38,2021-09-16
2484,3,Savings,3963.67,2021-05-31
2485,4260,Checking,43421.59,2019-02-28
2486,792,Savings,19307.01,2018-08-14
2487,1148,Checking,33588.53,2016-05-03
2488,4831,Investment,34247.36,2018-08-02
2489,4532,Checking,6507.33,2016-07-08
2490,2540,Savings,14344.02,2022-05-13
2491,737,Checking,18555.49,2016-06-28
2492,545,Savings,6221.23,2023-07-22
2493,2509,Investment,38652.64,2022-06-16
2494,1126,Checking,4441.37,2015-07-31
2495,2516,Checking,38222.68,2020-02-11
2496,4159,Checking,3717.19,2021-02-09
2497,1948,Checking,32130.9,2019-11-13
2498,2918,Savings,19166.65,2015-01-28
2499,4470,Savings,26901.4,2023-11-15
2500,1677,Savings,46251.6,2018-09-07
2501,1174,Checking,43190.23,2023-10-18
2502,4973,Savings,33952.53,2019-06-19
2503,2019,Investment,39357.79,2015-03-28
2504,4140,Investment,23211.1,2017-04-13
2505,4891,Investment,22818.39,2018-07-08
2506,1826,Savings,31597.58,2016-11-17
2507,4420,Checking,46973.85,2017-10-26
2508,4626,Savings,41160.44,2019-07-28
2509,572,Checking,35605.19,2017-08-01
2510,3161,Savings,5599.82,2020-06-26
2511,3128,Savings,23137.78,2018-08-21
2512,1189,Checking,46585.54,2020-10-01
2513,3543,Checking,47116.53,2023-07-09
2514,4714,Checking,8427.87,2015-06-08
2515,1328,Savings,33753.53,2021-01-22
2516,2825,Investment,44242.88,2022-03-31
2517,2564,Savings,46895.36,2021-06-14
2518,146,Investment,39730.67,2020-04-23
2519,1319,Investment,26755.29,2020-02-12
2520,3419,Checking,42971.58,2021-06-19
2521,645,Investment,15405.16,2020-01-06
2522,2334,Checking,2709.58,2021-06-18
2523,3103,Checking,636.07,2017-01-29
2524,3715,Checking,21280.18,2023-11-29
2525,1402,Savings,36662.21,2018-02-04
2526,4944,Checking,9912.21,2020-05-30
2527,2336,Savings,22669.94,2022-01-05
2528,4891,Checking,49761.86,2016-05-14
2529,1500,Investment,34187.32,2021-09-23
2530,1534,Savings,7224.38,2022-09-02
2531,743,Checking,30969.11,2019-11-03
2532,1430,Checking,31910.33,2016-03-18
2533,3535,Investment,42640.75,2020-11-25
2534,1016,Savings,20131.65,2021-08-22
2535,677,Savings,2357.72,2019-03-29
2536,1283,Investment,21541.46,2022-03-31
2537,2032,Savings,7957.01,2015-03-26
2538,1520,Investment,45793.2,2022-09-23
2539,296,Checking,17628.22,2016-02-18
2540,4570,Investment,19940.26,2019-09-23
2541,3558,Checking,12834.4,2023-04-06
2542,1169,Checking,26801.65,2021-06-01
2543,741,Savings,36930.53,2016-02-09
2544,4288,Checking,3880.84,2018-03-27
2545,20,Checking,47709.29,2019-03-17
2546,356,Checking,26500.67,2016-10-01
2547,800,Checking,6826.4,2021-12-29
2548,4450,Investment,15640.71,2023-12-14
2549,2255,Checking,9473.31,2019-08-17
2550,1854,Savings,40066.12,2016-02-05
2551,4310,Savings,18650.61,2018-08-31
2552,4371,Checking,10164.97,2016-09-15
2553,946,Checking,29494.4,2020-05-22
2554,3283,Checking,8565.22,2020-11-07
2555,2651,Savings,43017.5,2019-07-30
2556,888,Investment,14416.72,2016-12-06
2557,1713,Savings,21771.23,2019-06-20
2558,4476,Investment,17818.21,2017-08-15
2559,843,Investment,8636.62,2019-07-13
2560,2733,Checking,758.41,2021-05-02
2561,3388,Investment,27263.41,2018-05-29
2562,2787,Checking,2354.63,2020-03-28
2563,4612,Savings,40168.87,2015-12-11
2564,4065,Investment,48623.95,2015-11-26
2565,3500,Savings,44862.48,2022-06-06
2566,1413,Savings,33806.43,2019-11-07
2567,807,Investment,10558.78,2017-07-16
2568,1472,Savings,15842.54,2022-03-14
2569,1716,Savings,16096.49,2019-11-21
2570,2890,Savings,41481.51,2021-07-03
2571,1194,Checking,27708.03,2015-03-01
2572,114,Checking,44826.98,2015-03-03
2573,3607,Checking,17350.59,2018-10-21
2574,3017,Savings,39961.76,2019-06-10
2575,438,Savings,4788.17,2018-11-27
2576,4096,Investment,24450.4,2020-04-29
2577,2831,Investment,46003.71,2015-04-03
2578,4010,Checking,41326.81,2019-01-29
2579,3640,Savings,33152.56,2023-08-25
2580,168,Checking,19684.64,2019-05-13
2581,775,Checking,3132.7,2015-12-12
2582,4446,Savings,16902.13,2020-09-14
2583,3234,Checking,38964.32,2021-11-21
2584,3608,Investment,14716.18,2015-02-17
2585,4847,Investment,41951.05,2022-09-16
2586,27,Investment,13948.23,2021-02-08
2587,1895,Savings,7753.24,2022-09-13
2588,4813,Checking,36895.68,2021-02-18
2589,2105,Investment,6613.3,2017-04-09
2590,3638,Investment,1444.43,2020-09-12
2591,4854,Checking,24160.44,2021-01-02
2592,878,Savings,29252.28,2022-06-18
2593,4136,Savings,27962.04,2015-07-10
2594,625,Savings,23893.34,2023-04-13
2595,1099,Checking,30589.93,2016-12-07
2596,3043,Savings,45596.11,2017-02-11
2597,2395,Savings,27666.7,2021-05-21
2598,2207,Investment,8729.11,2019-07-16
2599,3188,Savings,37986.29,2021-03-07
2600,2885,Checking,42623.43,2018-09-08
2601,123,Savings,11286.85,2021-08-14
2602,700,Investment,4429.5,2021-07-10
2603,4906,Checking,35249.6,2020-07-16
2604,1353,Investment,30904.06,2015-01-16
2605,2884,Savings,24069.17,2018-01-02
2606,3509,Checking,258.33,2017-09-11
2607,2334,Investment,37510.98,2017-04-07
2608,932,Investment,4510.99,2016-07-12
2609,2098,Investment,32607.6,2019-05-19
2610,423,Checking,41793.64,2018-02-26
2611,1598,Checking,23766.76,2018-01-12
2612,4955,Investment,5376.74,2020-07-25
2613,3271,Investment,12435.62,2021-03-06
2614,585,Checking,16544.89,2015-11-20
2615,3133,Savings,11403.71,2015-03-13
2616,3117,Savings,16908.9,2019-10-08
2617,1327,Savings,38471.18,2020-01-23
2618,1136,Investment,27351.92,2022-12-26
