investment_id,customer_id,investment_type,amount_invested,return_rate
3334,476,Mutual Funds,31362.62,0.0613
3335,84,Mutual Funds,30440.88,0.0852
3336,799,Bonds,11564.9,0.0361
3337,992,Stocks,37525.97,0.0829
3338,3832,Mutual Funds,44646.9,0.0168
3339,2691,ETF,34249.25,0.0678
3340,762,ETF,38886.37,0.0316
3341,2731,ETF,39299.85,0.1118
3342,1398,Stocks,32815.81,0.015
3343,942,Bonds,8368.22,0.0967
3344,2287,Stocks,11478.92,0.1154
3345,2461,Mutual Funds,49176.74,0.0109
3346,749,Stocks,15092.07,0.0125
3347,3810,ETF,19925.54,0.0169
3348,4417,ETF,40140.89,0.0843
3349,4881,Mutual Funds,16556.86,0.0343
3350,2237,Bonds,3157.44,0.0739
3351,4201,Stocks,20643.44,0.0884
3352,3834,Bonds,13064.06,0.0727
3353,207,Bonds,16943.16,0.1455
3354,1315,Mutual Funds,47151.37,0.0289
3355,1152,Stocks,16000.45,0.0711
3356,2992,Bonds,36217.21,0.0756
3357,3896,Bonds,37594.92,0.1108
3358,2877,ETF,11767.34,0.0174
3359,4614,Mutual Funds,39338.55,0.0803
3360,665,Mutual Funds,38732.09,0.0206
3361,4914,Mutual Funds,47930.93,0.0647
3362,2225,Mutual Funds,49485.04,0.0212
3363,815,Mutual Funds,3763.62,0.0636
3364,127,Mutual Funds,39458.74,0.0431
3365,398,Stocks,14290.22,0.1497
3366,3913,Stocks,8822.98,0.0134
3367,1437,Bonds,17739.1,0.0791
3368,3968,Mutual Funds,11953.41,0.0598
3369,3169,Stocks,39466.04,0.0142
3370,1663,ETF,48205.29,0.1405
3371,1365,Stocks,11289.68,0.1127
3372,2715,Bonds,39517.61,0.0891
3373,1834,Mutual Funds,20923.89,0.0167
3374,815,Mutual Funds,1282.86,0.0422
3375,4996,Mutual Funds,14695.41,0.1188
3376,4486,Bonds,19373.79,0.0295
3377,4969,Stocks,21178.29,0.0603
3378,4781,Stocks,28052.3,0.1337
3379,3316,Bonds,36738.18,0.1103
3380,2369,Mutual Funds,18440.21,0.1199
3381,3531,ETF,49278.75,0.1326
3382,4920,Mutual Funds,24467.12,0.0912
3383,3987,Bonds,14119.72,0.1149
3384,317,Mutual Funds,37062.6,0.0593
3385,4095,Mutual Funds,14101.92,0.1235
3386,4321,Stocks,18220.16,0.1274
3387,4083,ETF,9535.52,0.0319
3388,4578,ETF,35273.04,0.05
3389,380,Mutual Funds,33502.95,0.1229
3390,2498,Bonds,30609.16,0.1422
3391,4019,ETF,38988.75,0.1035
3392,1684,Stocks,47830.03,0.1377
3393,2176,ETF,40932.62,0.0186
3394,562,Mutual Funds,2141.74,0.0119
3395,4984,Bonds,17211.54,0.1111
3396,2132,Bonds,33032.87,0.0711
3397,65,ETF,30070.75,0.1365
3398,1539,ETF,2107.52,0.0415
3399,2165,Mutual Funds,28191.4,0.1315
3400,2862,ETF,8193.07,0.0227
3401,2268,ETF,39028.01,0.1441
3402,2562,Stocks,14070.99,0.099
3403,946,Stocks,18534.64,0.1002
3404,1768,ETF,26790.35,0.0583
3405,117,ETF,18180.78,0.0913
3406,1603,Bonds,48487.73,0.0609
3407,3101,Mutual Funds,44444.75,0.0595
3408,2321,Stocks,44912.02,0.0626
3409,4852,ETF,49421.23,0.051
3410,426,Stocks,37764.65,0.0102
3411,381,ETF,34525.18,0.128
3412,2903,Mutual Funds,4584.42,0.0269
3413,4162,Mutual Funds,26961.48,0.103
3414,4301,Stocks,25465.03,0.1049
3415,3808,Stocks,10381.92,0.0657
3416,668,ETF,22644.85,0.0733
3417,3720,Mutual Funds,24753.83,0.0937
3418,3179,Mutual Funds,38803.32,0.0187
3419,284,Mutual Funds,26796.37,0.1064
3420,1447,Stocks,7592.72,0.128
3421,1780,Bonds,45360.7,0.0689
3422,4106,Bonds,4628.18,0.095
3423,1942,Stocks,19642.17,0.1222
3424,3567,ETF,1787.25,0.0107
3425,3880,Bonds,9479.35,0.0478
3426,2051,ETF,22704.03,0.0549
3427,1318,Mutual Funds,18341.09,0.0466
3428,3518,ETF,26149.69,0.0165
3429,934,Bonds,32598.55,0.0622
3430,3809,ETF,45020.27,0.042
3431,190,Bonds,4126.92,0.0608
3432,3809,ETF,12748.2,0.1084
3433,1322,Bonds,36960.11,0.026
3434,3267,Stocks,23724.61,0.035
3435,3181,Mutual Funds,43266.73,0.079
3436,2392,Mutual Funds,20321.8,0.0459
3437,3869,Mutual Funds,31868.33,0.1251
3438,3191,Stocks,24817.76,0.1137
3439,4135,Bonds,31239.56,0.037
3440,4713,Stocks,39888.28,0.1098
3441,3606,Mutual Funds,15644.96,0.0569
3442,2904,Bonds,23985.51,0.1233
3443,2906,Mutual Funds,1910.74,0.0652
3444,313,Bonds,5775.57,0.0491
3445,485,ETF,5827.55,0.0632
3446,1811,Stocks,9333.92,0.0972
3447,703,Stocks,35071.84,0.0178
3448,1015,ETF,1233.18,0.0229
3449,2205,ETF,1518.93,0.1457
3450,4850,Mutual Funds,3149.65,0.0186
3451,925,Mutual Funds,48738.49,0.0161
3452,343,Bonds,20373.45,0.1356
3453,486,ETF,36185.03,0.0187
3454,3716,Stocks,38648.93,0.0605
3455,4047,Bonds,38993.54,0.0392
3456,1976,Bonds,20100.28,0.0346
3457,617,Stocks,10589.6,0.0901
3458,1946,ETF,4130.83,0.0425
3459,1818,Bonds,6946.81,0.1039
3460,2992,ETF,4823.89,0.0773
3461,3159,Mutual Funds,10221.77,0.1201
3462,2294,Stocks,35520.17,0.0432
3463,2500,Stocks,33300.16,0.1389
3464,2632,Bonds,10780.51,0.1319
3465,1522,Mutual Funds,1857.52,0.1271
3466,4062,Mutual Funds,33728.2,0.0641
3467,2784,Bonds,9978.66,0.0292
3468,3707,Bonds,20201.73,0.1258
3469,1738,Bonds,21178.69,0.0407
3470,3914,Mutual Funds,41765.08,0.1334
3471,1035,Stocks,48168.74,0.0298
3472,3481,Stocks,13140.2,0.1448
3473,3552,Stocks,5757.63,0.1337
3474,4439,Stocks,34082.82,0.0583
3475,835,ETF,29740.51,0.0831
3476,905,ETF,39629.97,0.1115
3477,4378,Stocks,13376.07,0.1045
3478,2463,Stocks,25825.02,0.0124
3479,2495,Stocks,8598.23,0.0616
3480,2908,ETF,39987.8,0.0588
3481,1824,Stocks,45330.74,0.0269
3482,4520,Mutual Funds,36802.42,0.15
3483,4104,ETF,18305.02,0.0714
3484,4124,Mutual Funds,19852.52,0.1158
3485,360,Mutual Funds,40727.36,0.0479
3486,4161,Stocks,6502.32,0.13
3487,28,Mutual Funds,31789.38,0.1234
3488,4234,Stocks,35612.57,0.0332
3489,4181,ETF,19701.09,0.0491
3490,999,Stocks,28648.36,0.0579
3491,4765,Stocks,39697.15,0.0904
3492,215,Stocks,24834.11,0.1144
3493,3925,Bonds,22245.71,0.0456
3494,1111,Stocks,5038.96,0.1258
3495,1703,ETF,22528.31,0.0324
3496,165,Mutual Funds,8019.51,0.0287
3497,1540,Stocks,15168.05,0.03
3498,3700,Bonds,16091.74,0.0469
3499,1804,Bonds,36883.02,0.037
3500,2691,Bonds,40806.28,0.0298
3501,3596,ETF,31378.07,0.0123
3502,4761,Stocks,12313.31,0.0251
3503,1155,Bonds,13032.72,0.0588
3504,353,Bonds,15160.05,0.0682
3505,3574,ETF,11517.36,0.0297
3506,1829,Bonds,26010.0,0.0952
3507,2622,ETF,45541.9,0.099
3508,4967,ETF,34893.23,0.0543
3509,4065,Stocks,11884.71,0.1038
3510,4328,Bonds,28263.74,0.0202
3511,728,Stocks,31661.75,0.1426
3512,246,Mutual Funds,21078.68,0.0122
3513,3046,Mutual Funds,11720.97,0.0175
3514,482,Stocks,37387.8,0.0303
3515,1231,Bonds,20652.54,0.05
3516,4598,Stocks,5803.58,0.1044
3517,1375,Stocks,49489.43,0.0451
3518,557,ETF,39803.41,0.0719
3519,1405,ETF,16750.94,0.0415
3520,798,Bonds,21965.63,0.1361
3521,2086,Bonds,31087.76,0.1005
3522,4610,Stocks,26358.86,0.0119
3523,4676,ETF,29882.08,0.1494
3524,3345,Mutual Funds,16909.14,0.0157
3525,1485,Mutual Funds,44752.92,0.0746
3526,3787,Stocks,5503.97,0.0122
3527,2862,Mutual Funds,45078.45,0.1083
3528,2212,Stocks,8809.49,0.0272
3529,234,ETF,10241.0,0.0281
3530,4867,Bonds,23786.22,0.0364
3531,1990,Mutual Funds,32236.69,0.1318
3532,2657,Stocks,7704.67,0.053
3533,1733,Stocks,1625.57,0.1471
3534,3524,Mutual Funds,26214.83,0.0898
3535,1465,Bonds,41856.4,0.1301
3536,1075,Mutual Funds,37700.22,0.0585
3537,512,Bonds,42230.59,0.0281
3538,2198,Stocks,19269.83,0.1341
3539,504,Mutual Funds,20773.53,0.0575
3540,436,Bonds,35393.31,0.0786
3541,3901,ETF,31034.19,0.0652
3542,2837,Bonds,12162.67,0.0485
3543,1727,Mutual Funds,19022.29,0.0343
3544,3323,Stocks,3434.71,0.044
3545,335,Bonds,47491.43,0.0502
3546,43,Mutual Funds,49224.63,0.0173
3547,959,Bonds,2383.46,0.1329
3548,3885,Mutual Funds,40865.65,0.064
3549,2346,ETF,46355.83,0.1025
3550,2674,Mutual Funds,8612.41,0.0585
3551,2638,ETF,24330.78,0.1075
3552,615,ETF,44976.77,0.0139
3553,2515,Bonds,33551.46,0.0649
3554,1588,ETF,31134.08,0.0965
3555,566,Stocks,26173.78,0.0835
3556,301,Bonds,30278.99,0.0946
3557,3301,ETF,7732.75,0.0953
3558,3976,Bonds,15417.06,0.0144
3559,3029,ETF,10784.79,0.1103
3560,1500,Stocks,23597.86,0.0726
3561,1504,ETF,9645.91,0.0667
3562,4346,Stocks,40668.49,0.0495
3563,4266,ETF,14654.18,0.0515
3564,3874,ETF,48156.77,0.0756
3565,4340,Mutual Funds,33922.93,0.1454
3566,1450,Bonds,21219.45,0.1304
3567,1199,Bonds,16769.38,0.038
3568,469,Bonds,48679.69,0.0844
3569,493,ETF,36440.25,0.1052
3570,237,Mutual Funds,47556.84,0.1056
3571,1298,Stocks,22265.09,0.1316
3572,1954,Stocks,34418.89,0.0918
3573,1145,ETF,9694.68,0.0766
3574,1544,ETF,26395.68,0.0389
3575,3950,Bonds,42526.6,0.0542
3576,1972,Stocks,48573.11,0.1007
3577,2081,Stocks,8907.9,0.1057
3578,2571,Mutual Funds,18984.54,0.11
3579,3290,Mutual Funds,42743.62,0.0212
3580,1205,Bonds,36602.67,0.1472
3581,1774,Mutual Funds,39130.09,0.0502
3582,3585,Bonds,45392.03,0.0386
3583,1554,Stocks,6201.89,0.0971
3584,280,Mutual Funds,23257.31,0.0282
3585,1158,ETF,37218.5,0.1092
3586,3203,Mutual Funds,48207.23,0.0232
3587,675,ETF,43719.3,0.0766
3588,3808,Mutual Funds,29510.14,0.0996
3589,4290,Mutual Funds,6680.86,0.0876
3590,4398,Bonds,13204.16,0.0287
3591,318,Stocks,49828.1,0.0917
3592,3208,Bonds,49837.16,0.0647
3593,1375,Stocks,23530.35,0.0135
3594,127,ETF,26768.32,0.1379
3595,326,Stocks,33441.54,0.0513
3596,4718,Bonds,8270.84,0.1463
3597,1512,ETF,31455.26,0.126
3598,1968,Bonds,19197.25,0.0285
3599,1469,Mutual Funds,16815.96,0.1135
3600,4194,Stocks,1626.91,0.1424
3601,413,Mutual Funds,32111.32,0.0873
3602,2691,Stocks,14840.07,0.0922
3603,1015,Bonds,11404.02,0.095
3604,2202,Bonds,21079.72,0.1229
3605,333,Mutual Funds,35460.97,0.0563
3606,4008,Stocks,41096.81,0.1337
3607,2643,Mutual Funds,21647.3,0.1192
3608,1858,Stocks,45599.78,0.0131
3609,4639,Bonds,10984.38,0.1396
3610,3864,Bonds,41088.35,0.0553
3611,1966,Stocks,11807.21,0.1433
3612,1726,Bonds,29235.15,0.0734
3613,4752,Bonds,19436.8,0.0886
3614,811,Stocks,40258.44,0.0442
3615,3142,ETF,41226.9,0.1371
3616,206,Stocks,8799.07,0.1164
3617,4633,Bonds,46239.01,0.0994
3618,631,Stocks,43161.48,0.0186
3619,1190,Mutual Funds,10823.22,0.1065
3620,3322,ETF,22369.31,0.1089
3621,565,Mutual Funds,10338.93,0.074
3622,4442,Stocks,3827.69,0.0436
3623,277,Stocks,34971.1,0.0287
3624,711,ETF,36116.14,0.0364
3625,3634,Bonds,38969.65,0.0997
3626,3813,Mutual Funds,15010.86,0.0953
3627,89,Mutual Funds,32871.45,0.1222
3628,2748,Mutual Funds,39582.96,0.0192
3629,2270,ETF,42328.93,0.0625
3630,525,ETF,18803.0,0.0705
3631,2378,Bonds,35395.59,0.011
3632,1381,ETF,1106.81,0.0788
3633,3116,Bonds,6531.4,0.1345
3634,2817,Stocks,48936.55,0.0911
3635,3161,Stocks,48576.3,0.0334
3636,3934,Bonds,36779.71,0.0791
3637,2072,Stocks,37701.8,0.0425
3638,4268,Stocks,33607.53,0.0214
3639,4014,Mutual Funds,14539.5,0.0376
3640,3648,Bonds,44487.93,0.0263
3641,4059,ETF,20903.79,0.0157
3642,4692,Stocks,4417.51,0.1107
3643,1121,Stocks,26195.64,0.1473
3644,2334,ETF,45279.92,0.0198
3645,135,Stocks,37782.46,0.126
3646,3524,Bonds,21925.49,0.0608
3647,214,Mutual Funds,14164.95,0.0509
3648,4730,Stocks,31581.78,0.1234
3649,1814,ETF,7951.2,0.0358
3650,3271,Bonds,34362.06,0.0544
3651,608,Mutual Funds,11568.71,0.0295
3652,420,Mutual Funds,22586.34,0.0772
3653,2575,Mutual Funds,2755.04,0.1254
3654,4870,ETF,11286.63,0.0358
3655,870,Mutual Funds,36771.91,0.0738
3656,2817,Stocks,4192.96,0.1153
3657,2727,ETF,39711.41,0.0566
3658,4438,ETF,45301.7,0.1406
3659,2742,Stocks,29826.63,0.093
3660,2701,ETF,37365.32,0.1315
3661,1114,Bonds,17450.48,0.0884
3662,2186,ETF,21844.31,0.091
3663,737,Mutual Funds,25747.15,0.0189
3664,4332,Mutual Funds,33505.05,0.0194
3665,2974,ETF,29583.28,0.0608
3666,3595,Stocks,46449.28,0.0221
3667,4723,Stocks,15793.7,0.1321
3668,1240,Mutual Funds,38740.79,0.0843
3669,641,Stocks,22839.92,0.0332
3670,858,ETF,24282.84,0.0375
3671,1003,Stocks,30103.16,0.1289
3672,649,ETF,14636.99,0.1263
3673,3222,Stocks,33058.81,0.0137
3674,4953,ETF,46651.87,0.127
3675,2927,Mutual Funds,37636.61,0.1151
3676,4188,ETF,18661.62,0.0815
3677,4529,Mutual Funds,14311.58,0.0274
3678,1633,ETF,49580.4,0.0369
3679,3138,ETF,1300.86,0.0712
3680,4590,Mutual Funds,34676.62,0.046
3681,3995,Mutual Funds,46754.47,0.1372
3682,4527,Mutual Funds,14412.45,0.0804
3683,2398,Mutual Funds,28444.37,0.1197
3684,1740,Mutual Funds,35876.87,0.062
3685,498,Mutual Funds,5160.73,0.107
3686,2643,Mutual Funds,34530.97,0.0307
3687,3565,Stocks,4397.67,0.0572
3688,344,Stocks,26743.68,0.1224
3689,2842,ETF,45058.02,0.0478
3690,4043,Bonds,48208.68,0.0858
3691,1314,Mutual Funds,11844.26,0.063
3692,4877,Bonds,13236.31,0.0965
3693,3664,Bonds,18468.3,0.0132
3694,4222,Mutual Funds,29583.18,0.0189
3695,4471,Stocks,2474.79,0.0537
3696,1319,Stocks,46254.14,0.023
3697,897,Mutual Funds,16005.8,0.1475
3698,4060,Bonds,25127.15,0.098
3699,2984,ETF,18428.35,0.1402
3700,1211,Stocks,38804.39,0.1253
3701,4418,ETF,18084.04,0.121
3702,3475,Bonds,33165.12,0.0916
3703,227,Bonds,15558.48,0.0315
3704,1541,ETF,17965.41,0.0642
3705,289,Mutual Funds,24753.24,0.0925
3706,2447,ETF,6514.97,0.1317
3707,319,Mutual Funds,8131.86,0.0268
3708,1594,Stocks,46578.33,0.0462
3709,4932,Stocks,5414.96,0.0239
3710,186,Stocks,21359.37,0.0405
3711,4816,ETF,4952.4,0.1345
3712,581,Mutual Funds,25064.5,0.0567
3713,1098,Bonds,25701.76,0.1265
3714,2445,Stocks,27217.23,0.0123
3715,222,Stocks,9827.58,0.1289
3716,3023,ETF,2904.49,0.0426
3717,1355,Bonds,7078.07,0.0912
3718,1461,Mutual Funds,17305.68,0.0456
3719,245,ETF,24616.99,0.1147
3720,64,Mutual Funds,31230.62,0.0637
3721,1170,Bonds,40635.65,0.0838
3722,67,Mutual Funds,34381.08,0.0184
3723,3809,Mutual Funds,32211.83,0.0341
3724,4368,Bonds,39179.94,0.0279
3725,4455,ETF,7647.04,0.0463
3726,48,Stocks,30568.82,0.07
3727,3022,Stocks,12670.34,0.1408
3728,4723,Stocks,41369.55,0.0894
3729,203,Stocks,15488.82,0.03
3730,1727,Stocks,18711.82,0.1278
3731,4775,ETF,33489.55,0.0832
3732,3854,Mutual Funds,47000.78,0.0307
3733,4259,Stocks,24062.93,0.0458
3734,2616,Stocks,33317.43,0.1032
3735,4476,ETF,4140.95,0.1211
3736,3755,ETF,39402.5,0.0396
3737,1169,Bonds,46624.39,0.0513
3738,3763,Stocks,6331.15,0.06
3739,2897,Stocks,8600.15,0.098
3740,4118,ETF,22680.0,0.1284
3741,4957,Bonds,34311.54,0.0812
3742,1498,Bonds,46750.41,0.0325
3743,4702,Bonds,3766.21,0.0463
3744,3367,Bonds,39760.34,0.1469
3745,64,Bonds,7575.3,0.0285
3746,4757,Stocks,14864.04,0.0306
3747,4420,Mutual Funds,8887.73,0.06
3748,329,ETF,16145.3,0.1372
3749,1060,Stocks,7675.71,0.0419
3750,4775,Stocks,48330.12,0.0306
3751,3593,ETF,1075.51,0.0432
3752,1358,ETF,17986.89,0.113
3753,4211,Stocks,7014.34,0.1084
3754,818,Bonds,18075.54,0.063
3755,622,Bonds,47258.65,0.0862
3756,360,Stocks,15152.5,0.0703
3757,86,Mutual Funds,39292.33,0.096
3758,1868,Stocks,7910.95,0.0535
3759,1571,ETF,3421.92,0.1081
3760,4544,Bonds,12734.74,0.1405
3761,1145,Stocks,1082.7,0.0156
3762,1892,ETF,16038.55,0.1248
3763,4148,Mutual Funds,49275.87,0.0823
3764,1691,Bonds,15022.55,0.0167
3765,4601,ETF,6114.54,0.0125
3766,1051,Bonds,15372.09,0.0905
3767,3450,Bonds,39583.82,0.0684
3768,2989,Mutual Funds,16828.07,0.1079
3769,1152,Bonds,27411.14,0.0571
3770,529,ETF,39014.01,0.1033
3771,2625,ETF,34114.46,0.1241
3772,2539,Stocks,23021.59,0.0681
3773,1417,Bonds,33134.48,0.0363
3774,3512,ETF,36015.36,0.0943
3775,870,Bonds,6699.22,0.1424
3776,3434,Bonds,8689.99,0.0977
3777,3347,Mutual Funds,33890.24,0.1314
3778,1305,Bonds,41342.38,0.0406
3779,1116,ETF,5498.79,0.0949
3780,867,Stocks,43893.85,0.0855
3781,4892,Bonds,46213.06,0.0506
3782,543,Bonds,1570.71,0.0643
3783,407,ETF,15360.04,0.0681
3784,551,Mutual Funds,8619.38,0.148
3785,1629,ETF,46972.26,0.1093
3786,3499,Bonds,12685.33,0.0681
3787,1438,ETF,25522.51,0.0524
3788,442,Stocks,42005.87,0.0345
3789,2419,Stocks,17898.7,0.1042
3790,2105,Bonds,20713.58,0.1478
3791,3033,Bonds,21495.96,0.101
3792,3333,Mutual Funds,29546.0,0.1462
3793,4845,Stocks,42389.9,0.0656
3794,1857,ETF,20738.03,0.0598
3795,4702,Bonds,31579.83,0.0282
3796,2539,Stocks,8377.15,0.0603
3797,2962,Stocks,19552.55,0.0772
3798,484,Stocks,36175.66,0.1224
3799,2294,Mutual Funds,16606.38,0.043
3800,2149,Mutual Funds,22251.57,0.0578
3801,839,Mutual Funds,44995.7,0.1283
3802,164,Stocks,29226.46,0.1043
3803,3816,Bonds,40924.28,0.1183
3804,430,Mutual Funds,6664.27,0.0455
3805,1798,ETF,40438.96,0.1353
3806,1876,Mutual Funds,34992.03,0.1348
3807,2896,Mutual Funds,13739.61,0.0145
3808,4191,Stocks,16918.87,0.0477
3809,830,ETF,21464.19,0.1001
3810,617,Stocks,19142.52,0.0983
3811,364,ETF,25377.0,0.0936
3812,133,Mutual Funds,33250.77,0.1281
3813,900,Mutual Funds,47127.68,0.0889
3814,3441,ETF,9658.13,0.1325
3815,4185,ETF,32542.91,0.0347
3816,2288,ETF,10098.58,0.025
3817,2788,Stocks,14811.22,0.1361
3818,1227,Stocks,15937.52,0.0363
3819,1891,ETF,15810.77,0.0953
3820,2436,Bonds,48980.08,0.0258
3821,801,ETF,15990.73,0.0355
3822,1354,Stocks,24662.99,0.1224
3823,3162,ETF,4077.19,0.0215
3824,1662,Bonds,20202.39,0.1212
3825,2547,Stocks,39695.94,0.0877
3826,574,Stocks,47172.77,0.0968
3827,2465,ETF,33776.27,0.1073
3828,3146,ETF,46910.09,0.0692
3829,4263,Stocks,33716.26,0.1365
3830,2317,Mutual Funds,36149.95,0.0814
3831,1225,Bonds,42731.63,0.1362
3832,3723,ETF,1811.35,0.0354
3833,4420,Bonds,44743.07,0.12
3834,2615,Mutual Funds,23095.62,0.0325
3835,4209,Stocks,10482.44,0.0929
3836,772,ETF,37543.01,0.0677
3837,542,Stocks,41231.14,0.0244
3838,3116,Mutual Funds,8253.31,0.0979
3839,1597,Mutual Funds,49770.85,0.0684
3840,266,ETF,7516.0,0.0379
3841,3842,Bonds,24775.37,0.0548
3842,2172,Mutual Funds,28973.58,0.0472
3843,1849,Mutual Funds,24980.89,0.0317
3844,1171,Bonds,43500.78,0.0577
3845,4481,Mutual Funds,20205.08,0.1069
3846,3187,Stocks,21183.57,0.066
3847,3858,Bonds,40693.69,0.0114
3848,858,Bonds,49448.77,0.0625
3849,2511,ETF,19255.63,0.0438
3850,154,Stocks,8430.97,0.0801
3851,3088,Bonds,24094.58,0.13
3852,3843,Stocks,45263.89,0.0562
3853,1907,Bonds,4355.94,0.0496
3854,3543,Mutual Funds,3116.99,0.0657
3855,3993,Mutual Funds,32147.51,0.1034
3856,4942,Bonds,9557.28,0.0211
3857,3275,Bonds,6174.15,0.0295
3858,746,ETF,32806.84,0.061
3859,2280,ETF,1076.41,0.0621
3860,565,ETF,49409.19,0.0941
3861,4508,Stocks,4368.58,0.0116
3862,2091,Stocks,17030.25,0.1114
3863,1675,Stocks,34879.99,0.073
3864,210,ETF,37773.16,0.1346
3865,2321,ETF,46306.87,0.1045
3866,214,Mutual Funds,32601.4,0.1426
3867,846,ETF,3605.95,0.1465
3868,3449,Stocks,22091.58,0.0186
3869,2864,Bonds,40917.58,0.0509
3870,4672,Stocks,28500.2,0.0233
3871,4781,Stocks,29569.49,0.0915
3872,3994,Stocks,2654.49,0.0192
3873,1831,Bonds,27832.79,0.0491
3874,2099,Bonds,49707.78,0.1418
3875,2167,Bonds,39819.07,0.1092
3876,1661,Mutual Funds,44267.49,0.0203
3877,1211,Mutual Funds,14984.25,0.1355
3878,1750,Stocks,13229.4,0.0204
3879,1166,ETF,18286.51,0.0278
3880,341,ETF,21267.57,0.0316
3881,2597,ETF,10421.36,0.1186
3882,720,ETF,19611.3,0.0596
3883,4177,Stocks,26396.2,0.0139
3884,2628,ETF,48135.81,0.1189
3885,2932,Stocks,13446.85,0.0165
3886,2239,Bonds,36911.68,0.1436
3887,627,Stocks,12455.32,0.0478
3888,156,Bonds,28710.74,0.0964
3889,2026,Bonds,19978.79,0.0368
3890,4111,Mutual Funds,29526.04,0.1397
3891,332,Stocks,1254.25,0.071
3892,357,Stocks,6345.45,0.08
3893,446,Mutual Funds,31346.42,0.1478
3894,4673,Mutual Funds,20200.43,0.0823
3895,1238,Mutual Funds,45305.32,0.0306
3896,387,Bonds,10013.64,0.0637
3897,2647,ETF,37116.6,0.1368
3898,3024,ETF,35702.98,0.0219
3899,1308,Mutual Funds,30858.05,0.0563
3900,4830,Mutual Funds,15674.02,0.0967
3901,4251,ETF,15039.96,0.148
3902,4516,Mutual Funds,33576.51,0.1106
3903,4318,Stocks,8258.4,0.0911
3904,1239,Stocks,19667.98,0.0575
3905,2491,ETF,19429.22,0.0667
3906,2854,Stocks,24443.55,0.0394
3907,4048,ETF,7704.19,0.1389
3908,493,Mutual Funds,33927.57,0.0984
3909,1462,Bonds,13093.39,0.0503
3910,4089,Stocks,38381.2,0.0742
3911,3453,ETF,9710.0,0.095
3912,2068,ETF,46017.03,0.0659
3913,3895,ETF,26112.14,0.0904
3914,4219,Bonds,11930.85,0.1403
3915,2312,Stocks,45527.56,0.0938
3916,1820,Mutual Funds,20088.19,0.1413
3917,1732,Bonds,22695.24,0.0497
3918,99,Stocks,7497.96,0.059
3919,718,ETF,47203.5,0.0371
3920,3994,ETF,3924.39,0.1489
3921,4576,Bonds,45951.95,0.0986
3922,4286,ETF,20316.38,0.0229
3923,4836,ETF,19233.02,0.1367
3924,3495,Bonds,15112.27,0.1282
3925,3932,ETF,41146.65,0.0931
3926,1662,Stocks,36449.42,0.0141
3927,567,Stocks,5994.04,0.0595
3928,3955,ETF,30551.25,0.0862
3929,3695,Bonds,17879.53,0.1151
3930,2482,Stocks,9286.24,0.0512
3931,4837,Stocks,15152.37,0.1063
3932,4778,Bonds,35018.12,0.1209
3933,1218,Mutual Funds,32722.93,0.0277
3934,586,Bonds,34949.03,0.1465
3935,1147,ETF,47922.75,0.1119
3936,4750,ETF,2643.66,0.0159
3937,4922,Bonds,23724.23,0.0238
3938,3598,ETF,11845.26,0.0139
3939,4940,Stocks,43586.07,0.1038
3940,2200,Bonds,44220.0,0.0644
3941,4469,Stocks,20448.22,0.1138
3942,4279,ETF,38030.12,0.044
3943,603,ETF,2033.17,0.1273
3944,381,Bonds,14357.41,0.0814
3945,1550,ETF,18000.06,0.0823
3946,3629,Bonds,24614.62,0.1468
3947,4374,Mutual Funds,15381.11,0.0325
3948,4711,Mutual Funds,7622.78,0.0814
3949,3651,ETF,33803.38,0.0956
3950,1129,ETF,24490.07,0.0342
3951,3422,Bonds,19405.82,0.0794
3952,2359,ETF,27442.97,0.1412
3953,192,Stocks,40533.55,0.1178
3954,2235,ETF,24654.21,0.0256
3955,2631,ETF,49216.79,0.0941
3956,1120,Stocks,35039.52,0.1395
3957,453,Stocks,40030.96,0.1331
3958,3056,Mutual Funds,1245.9,0.0158
3959,4132,Stocks,39877.88,0.0216
3960,1226,ETF,13697.98,0.0912
3961,2178,ETF,38679.2,0.137
3962,1359,ETF,2804.19,0.0311
3963,1768,ETF,23030.73,0.0994
3964,3741,Bonds,43951.88,0.1248
3965,1786,ETF,14774.98,0.1454
3966,1739,Mutual Funds,9755.24,0.02
3967,420,ETF,21965.96,0.1432
3968,1013,Bonds,27502.33,0.055
3969,4575,Bonds,21552.85,0.0196
3970,4962,Mutual Funds,31101.14,0.1278
3971,3000,ETF,3523.5,0.0347
3972,3568,ETF,22461.39,0.0999
3973,3138,Mutual Funds,8992.58,0.1382
3974,4461,Stocks,49861.59,0.073
3975,1306,Bonds,12244.46,0.0178
3976,111,ETF,5992.65,0.0801
3977,128,Mutual Funds,45772.63,0.0326
3978,4333,Mutual Funds,29981.7,0.0349
3979,3129,ETF,44733.88,0.0558
3980,2929,ETF,32709.47,0.1381
3981,936,Stocks,33332.18,0.038
3982,4775,Stocks,12790.94,0.0374
3983,2544,Stocks,4280.82,0.0595
3984,201,Mutual Funds,18440.43,0.0795
3985,2605,Stocks,41771.8,0.1033
3986,3084,ETF,48589.9,0.1479
3987,2030,ETF,46370.5,0.0116
3988,1452,ETF,23499.82,0.1401
3989,1869,Mutual Funds,24598.36,0.0146
3990,4981,Stocks,3767.9,0.0824
3991,2668,Bonds,48377.13,0.0395
3992,3413,Bonds,9173.54,0.0197
3993,3940,Stocks,33975.52,0.1247
3994,2955,Stocks,5273.95,0.0183
3995,3198,Bonds,10990.91,0.1278
