transaction_id,account_id,transaction_date,amount,transaction_type
2338,5409,2023-12-19,-5.51,Withdrawal
2339,334,2023-08-27,-713.61,Withdrawal
2340,302,2023-01-28,4433.13,Deposit
2341,4512,2023-02-24,-4599.12,Deposit
2342,1285,2023-05-14,-2933.69,Deposit
2343,2680,2023-12-23,-4976.97,Deposit
2344,4830,2023-07-07,-1398.39,Withdrawal
2345,1274,2023-12-01,-4078.24,Withdrawal
2346,2368,2023-11-06,-3987.47,Withdrawal
2347,2040,2023-11-21,2612.19,Withdrawal
2348,855,2023-11-19,-2259.01,Withdrawal
2349,56,2023-07-04,-4302.5,Deposit
2350,1216,2023-07-07,-4920.45,Withdrawal
2351,1707,2023-07-24,-2215.03,Deposit
2352,1683,2023-01-02,4827.66,Withdrawal
2353,730,2023-10-28,-1864.91,Withdrawal
2354,1013,2024-01-15,-2505.02,Withdrawal
2355,5482,2023-11-07,358.67,Deposit
2356,503,2023-01-06,-3462.46,Withdrawal
2357,2472,2023-07-01,-3151.96,Deposit
2358,3365,2023-07-16,825.5,Withdrawal
2359,627,2023-03-03,-2905.12,Deposit
2360,320,2023-07-03,-2260.92,Deposit
2361,1060,2023-11-12,-2026.24,Withdrawal
2362,4280,2023-09-12,-4024.9,Deposit
2363,4176,2024-01-03,3045.53,Deposit
2364,5972,2023-03-06,3716.98,Deposit
2365,4049,2023-04-28,-2493.14,Deposit
2366,3532,2024-01-06,-747.02,Deposit
2367,3320,2023-04-25,1336.08,Withdrawal
2368,2533,2023-05-20,-928.32,Withdrawal
2369,167,2023-12-15,-3706.4,Deposit
2370,5891,2023-10-22,2714.65,Deposit
2371,2155,2023-10-12,-1785.16,Deposit
2372,198,2023-07-29,-961.52,Deposit
2373,2244,2023-05-19,-1722.08,Withdrawal
2374,612,2023-03-08,2792.17,Withdrawal
2375,3615,2024-01-07,-2442.27,Withdrawal
2376,5382,2023-03-12,-4451.46,Withdrawal
2377,2252,2023-11-30,-2321.19,Withdrawal
2378,5297,2023-02-08,-4152.72,Withdrawal
2379,599,2023-07-14,-3662.26,Deposit
2380,4223,2023-12-02,309.08,Withdrawal
2381,2690,2023-02-01,2002.21,Withdrawal
2382,1248,2023-04-10,4360.47,Deposit
2383,4333,2023-08-05,-2223.79,Withdrawal
2384,4920,2024-01-31,3410.72,Deposit
2385,1226,2023-12-24,-4934.41,Deposit
2386,258,2023-03-01,3629.72,Withdrawal
2387,578,2023-04-27,3031.49,Withdrawal
2388,754,2024-01-05,3250.57,Withdrawal
2389,5860,2023-11-28,4884.16,Deposit
2390,584,2023-10-11,-2348.82,Deposit
2391,941,2023-01-24,-200.07,Deposit
2392,2868,2023-09-06,-4901.99,Withdrawal
2393,809,2023-09-22,-1181.7,Deposit
2394,2827,2023-04-28,-2100.16,Withdrawal
2395,1997,2023-11-01,172.14,Deposit
2396,5618,2023-12-18,1140.18,Withdrawal
2397,3295,2023-04-07,-1597.71,Withdrawal
2398,51,2023-03-20,-2353.65,Deposit
2399,4369,2023-03-03,4170.45,Withdrawal
2400,2606,2023-12-07,-4888.24,Withdrawal
2401,5264,2024-01-07,4189.72,Withdrawal
2402,965,2024-01-10,4268.66,Withdrawal
2403,4662,2023-03-11,3810.05,Withdrawal
2404,1784,2023-09-18,4547.19,Deposit
2405,4283,2023-03-07,102.26,Withdrawal
2406,5470,2023-06-25,-208.48,Deposit
2407,1,2024-01-02,-4544.92,Withdrawal
2408,3392,2023-10-29,-3771.45,Deposit
2409,5795,2023-07-22,-2222.89,Withdrawal
2410,4086,2023-05-31,-3067.01,Deposit
2411,2312,2023-09-30,-3277.5,Withdrawal
2412,5350,2023-02-07,350.93,Withdrawal
2413,1159,2023-08-26,4888.44,Deposit
2414,4237,2023-10-20,4465.21,Deposit
2415,2159,2023-08-22,-1059.93,Withdrawal
2416,4999,2023-04-21,537.94,Withdrawal
2417,874,2023-11-03,-3156.64,Deposit
2418,3692,2023-05-09,4967.5,Deposit
2419,4833,2023-10-30,-1931.61,Withdrawal
2420,5760,2023-03-06,-1885.43,Withdrawal
2421,252,2023-06-22,1631.64,Deposit
2422,3203,2023-06-20,-3302.37,Withdrawal
2423,3261,2023-04-24,-571.19,Deposit
2424,5882,2023-01-24,2703.69,Deposit
2425,3159,2023-11-24,-753.49,Withdrawal
2426,2296,2023-10-25,1846.51,Deposit
2427,5472,2023-06-16,-3460.93,Deposit
2428,85,2023-03-26,-2928.8,Withdrawal
2429,4609,2023-08-14,2169.89,Withdrawal
2430,5359,2024-01-26,-1809.75,Deposit
2431,1424,2023-07-27,-1957.91,Deposit
2432,4891,2023-10-26,-2531.47,Deposit
2433,4200,2023-12-13,-3734.54,Withdrawal
2434,1307,2023-01-01,-1984.42,Deposit
2435,735,2023-11-11,-2120.62,Withdrawal
2436,2428,2023-12-22,-1039.59,Deposit
2437,3062,2023-03-17,3528.31,Deposit
2438,121,2023-05-31,-2940.71,Withdrawal
2439,2238,2023-11-04,-516.97,Deposit
2440,479,2023-08-03,1477.74,Withdrawal
2441,1696,2023-02-05,-3856.75,Deposit
2442,2158,2023-10-10,-3668.79,Deposit
2443,1195,2023-03-28,3468.33,Deposit
2444,4521,2023-01-18,1493.24,Deposit
2445,1395,2023-12-09,1081.06,Deposit
2446,4175,2023-10-26,-561.54,Deposit
2447,2844,2023-08-09,-4857.29,Deposit
2448,3768,2024-01-23,1562.21,Deposit
2449,3685,2023-09-30,-1922.82,Deposit
2450,3496,2023-12-29,-4037.66,Withdrawal
2451,859,2023-08-12,2852.01,Withdrawal
2452,3526,2023-03-02,3360.77,Deposit
2453,3720,2023-04-18,-2432.84,Deposit
2454,1386,2023-01-10,-443.12,Deposit
2455,3379,2023-08-01,1436.33,Withdrawal
2456,2544,2023-08-16,-985.67,Deposit
2457,3905,2023-05-18,4800.37,Withdrawal
2458,2998,2023-06-16,-1415.93,Deposit
2459,2343,2023-04-30,-565.88,Withdrawal
2460,1851,2024-01-13,-3063.53,Withdrawal
2461,3813,2023-05-13,4436.76,Deposit
2462,378,2023-09-22,3206.67,Withdrawal
2463,2747,2023-11-29,-705.48,Withdrawal
2464,3185,2023-05-11,-3225.67,Deposit
2465,2367,2023-09-15,2588.81,Withdrawal
2466,2903,2024-02-01,1442.33,Withdrawal
2467,4821,2023-08-12,930.15,Withdrawal
2468,1943,2023-08-12,2010.49,Deposit
2469,4622,2023-07-01,2928.04,Withdrawal
2470,5331,2024-01-11,1003.82,Deposit
2471,4719,2023-02-11,-3863.74,Deposit
2472,346,2023-02-11,-3005.34,Deposit
2473,2522,2023-01-19,-3768.79,Deposit
2474,5873,2023-07-12,-3440.59,Withdrawal
2475,4187,2023-08-28,190.55,Deposit
2476,4913,2023-06-30,-63.67,Withdrawal
2477,3470,2023-01-19,2508.81,Withdrawal
2478,5773,2023-10-22,2380.07,Withdrawal
2479,1850,2023-09-03,-2277.98,Withdrawal
2480,4502,2023-08-11,-2661.92,Withdrawal
2481,3210,2023-12-24,-1434.79,Withdrawal
2482,1946,2023-05-06,2585.74,Withdrawal
2483,5108,2023-05-15,-1604.57,Withdrawal
2484,2822,2023-07-05,373.33,Withdrawal
2485,4008,2023-12-18,-2325.61,Deposit
2486,277,2023-07-17,-3206.33,Deposit
2487,1957,2023-09-02,-4132.46,Deposit
2488,3984,2023-06-18,-2889.77,Withdrawal
2489,606,2023-08-15,-462.24,Deposit
2490,4811,2023-04-01,784.35,Deposit
2491,217,2023-03-19,-43.99,Deposit
2492,2151,2023-10-30,-4628.76,Withdrawal
2493,1063,2023-04-21,1564.69,Withdrawal
2494,4722,2024-01-20,-1362.49,Deposit
2495,2466,2023-05-05,4206.59,Withdrawal
2496,5971,2023-01-15,-577.44,Withdrawal
2497,4283,2023-06-17,2151.05,Withdrawal
2498,5901,2023-01-20,3544.17,Withdrawal
2499,3136,2023-03-19,821.57,Withdrawal
2500,1812,2023-08-01,3818.85,Withdrawal
2501,3164,2023-10-25,3054.59,Withdrawal
2502,5039,2023-11-23,1959.06,Deposit
2503,2452,2023-10-21,1241.51,Deposit
2504,4793,2024-01-13,-2027.66,Deposit
2505,2756,2023-05-17,-2790.44,Withdrawal
2506,5305,2023-04-15,-3006.3,Withdrawal
2507,1716,2023-01-31,239.02,Deposit
2508,2439,2023-11-02,1349.63,Withdrawal
2509,3337,2023-01-02,1040.66,Deposit
2510,4666,2023-10-03,4558.06,Deposit
2511,5929,2023-01-26,3925.77,Deposit
2512,1687,2023-05-12,2189.08,Withdrawal
2513,3148,2024-01-10,753.34,Deposit
2514,4611,2023-12-17,-668.49,Deposit
2515,5287,2023-08-01,1918.32,Withdrawal
2516,3878,2023-06-10,2503.23,Withdrawal
2517,1390,2023-05-20,588.47,Deposit
2518,1172,2023-11-08,87.38,Withdrawal
2519,4270,2023-04-26,-707.22,Withdrawal
2520,1335,2023-11-01,-1087.42,Withdrawal
2521,2643,2023-06-18,-2435.66,Deposit
2522,3007,2023-03-05,3542.88,Withdrawal
2523,1692,2023-12-29,1241.12,Deposit
2524,2798,2023-08-03,4470.43,Deposit
2525,291,2023-10-06,-2262.98,Withdrawal
2526,2868,2023-12-19,-4741.74,Deposit
2527,1920,2023-06-23,-2214.5,Deposit
2528,2404,2023-05-04,4063.32,Withdrawal
2529,2307,2024-01-25,1157.55,Withdrawal
2530,990,2023-06-20,2784.9,Withdrawal
2531,5046,2024-01-14,-4220.15,Withdrawal
2532,4348,2023-07-28,1910.29,Deposit
2533,1511,2023-01-31,4060.24,Withdrawal
2534,573,2023-01-23,-1972.11,Deposit
2535,1004,2023-04-09,599.67,Withdrawal
2536,5353,2023-09-21,4224.43,Deposit
2537,770,2023-02-12,164.38,Deposit
2538,839,2023-09-15,2394.68,Deposit
2539,5058,2023-05-11,-2591.89,Deposit
2540,180,2023-04-05,1165.01,Withdrawal
2541,1490,2023-11-19,-2701.24,Deposit
2542,769,2023-05-24,-732.02,Deposit
2543,1279,2023-02-08,3850.6,Withdrawal
2544,808,2023-06-08,2278.05,Deposit
2545,595,2023-11-18,-4530.23,Deposit
2546,5717,2023-05-06,-113.72,Withdrawal
2547,4644,2023-06-22,-1598.31,Withdrawal
2548,3522,2023-01-20,1434.18,Deposit
2549,2014,2023-06-08,-2297.65,Withdrawal
2550,2145,2023-11-01,2895.91,Deposit
2551,1270,2023-06-22,2190.81,Withdrawal
2552,2724,2023-06-04,-2262.91,Deposit
2553,4020,2023-02-07,-1756.79,Deposit
2554,1153,2023-06-24,-1284.95,Withdrawal
2555,4983,2023-04-15,-4673.07,Withdrawal
2556,2998,2023-03-11,-1606.83,Withdrawal
2557,5162,2023-08-03,369.95,Deposit
2558,2650,2023-06-16,-4349.78,Deposit
2559,180,2023-08-16,-3159.53,Withdrawal
2560,4041,2024-01-24,830.12,Deposit
2561,5412,2023-08-02,-2633.2,Deposit
2562,4329,2023-10-31,-858.19,Withdrawal
2563,4453,2023-02-15,-825.08,Deposit
2564,5094,2023-04-01,2378.71,Withdrawal
2565,2791,2023-01-03,4284.94,Withdrawal
2566,3720,2023-10-21,206.57,Withdrawal
2567,2258,2023-04-04,-32.2,Withdrawal
2568,3054,2023-11-21,-1403.61,Withdrawal
2569,1790,2023-04-17,577.79,Deposit
2570,3740,2023-01-21,-338.96,Withdrawal
2571,2152,2023-03-26,-3244.97,Withdrawal
2572,3749,2023-04-18,2540.9,Withdrawal
2573,819,2023-05-01,125.18,Withdrawal
2574,1155,2023-12-14,-1436.36,Deposit
2575,822,2023-10-01,-3911.97,Deposit
2576,171,2023-10-02,738.43,Deposit
2577,974,2023-07-21,-2368.89,Withdrawal
2578,1072,2023-06-26,1293.4,Withdrawal
2579,4189,2023-11-09,-3993.81,Deposit
2580,3079,2023-04-24,4513.44,Deposit
2581,5201,2023-07-29,-2456.79,Withdrawal
2582,2971,2023-03-01,-3218.76,Withdrawal
2583,1831,2023-02-14,-3494.78,Deposit
2584,1112,2023-05-29,-1938.13,Withdrawal
2585,3490,2023-03-29,-1164.59,Withdrawal
2586,2752,2023-08-29,3439.09,Deposit
2587,2407,2023-08-11,1918.79,Deposit
2588,5194,2024-01-12,-131.68,Deposit
2589,5562,2023-11-10,3545.95,Withdrawal
2590,5159,2023-02-26,-1845.5,Deposit
2591,4303,2023-03-04,-1404.37,Deposit
2592,1813,2023-01-17,-2637.76,Withdrawal
2593,3287,2023-11-30,-4061.4,Withdrawal
2594,5021,2023-05-17,4392.35,Withdrawal
2595,3697,2023-08-28,4127.46,Deposit
2596,5690,2023-02-19,-3032.68,Deposit
2597,3029,2023-12-29,-978.25,Withdrawal
2598,629,2023-04-20,-4978.22,Deposit
2599,2438,2023-02-14,-242.84,Withdrawal
2600,3951,2023-09-19,-1008.44,Withdrawal
2601,261,2023-03-24,-3861.19,Deposit
2602,5255,2023-01-23,2622.6,Withdrawal
2603,781,2023-03-04,2215.04,Withdrawal
2604,4294,2023-06-16,3550.59,Withdrawal
2605,934,2023-04-28,1325.34,Withdrawal
2606,3485,2023-09-24,3818.67,Withdrawal
2607,5067,2023-12-15,-3621.8,Withdrawal
2608,4994,2023-11-30,3787.89,Withdrawal
2609,2429,2023-05-04,-391.74,Deposit
2610,3528,2023-12-14,952.88,Withdrawal
2611,2578,2023-01-23,4642.39,Withdrawal
2612,3847,2024-01-21,1957.6,Deposit
2613,2012,2023-08-31,1814.51,Withdrawal
2614,4140,2023-01-11,3083.7,Withdrawal
2615,1047,2023-12-12,3358.19,Withdrawal
2616,2781,2023-10-20,395.98,Withdrawal
2617,2375,2023-08-10,-77.39,Withdrawal
2618,4979,2024-01-18,-196.61,Withdrawal
2619,1209,2023-02-11,162.51,Withdrawal
2620,2587,2023-11-19,211.82,Deposit
2621,5011,2023-01-18,3480.17,Deposit
2622,5171,2024-01-02,3682.96,Withdrawal
2623,3386,2023-10-08,-1991.65,Withdrawal
2624,2307,2023-09-30,-2114.23,Deposit
2625,3902,2023-07-20,-2299.25,Withdrawal
2626,2450,2023-07-29,2239.6,Deposit
2627,3249,2023-10-04,-3613.64,Deposit
2628,1464,2023-03-09,2692.83,Withdrawal
2629,5138,2023-01-06,1126.05,Deposit
2630,4206,2023-03-30,-4573.24,Deposit
2631,1019,2023-04-28,4285.26,Deposit
2632,508,2023-04-03,-2258.11,Withdrawal
2633,4521,2023-01-25,1623.78,Deposit
2634,1121,2023-08-31,-4715.52,Deposit
2635,3151,2023-03-26,-4538.22,Withdrawal
2636,4596,2023-11-10,-1504.51,Deposit
2637,1298,2023-02-04,817.87,Withdrawal
2638,1706,2023-11-24,4276.52,Withdrawal
2639,1884,2023-04-30,4229.68,Deposit
2640,1692,2023-12-29,-1751.43,Withdrawal
2641,913,2023-08-10,-3514.61,Withdrawal
2642,223,2023-07-15,-1538.69,Withdrawal
2643,591,2023-10-08,1453.2,Withdrawal
2644,3494,2023-07-23,2785.64,Withdrawal
2645,5636,2023-08-03,-4591.45,Deposit
2646,5311,2023-06-02,-3829.17,Deposit
2647,5653,2023-11-29,624.02,Deposit
2648,3611,2023-09-19,4052.58,Withdrawal
2649,3676,2023-06-19,2438.62,Deposit
2650,2198,2023-07-24,-602.36,Deposit
2651,5514,2023-10-27,68.73,Deposit
2652,4174,2023-12-21,-317.08,Withdrawal
2653,243,2023-11-26,-4773.52,Deposit
2654,5233,2023-04-20,-417.4,Deposit
2655,631,2023-12-03,-4255.93,Withdrawal
2656,2215,2023-11-02,772.97,Deposit
2657,192,2023-07-11,4714.26,Deposit
2658,4880,2024-01-09,-4516.26,Deposit
2659,1147,2023-09-24,-4291.28,Deposit
2660,3548,2023-06-20,-2149.82,Withdrawal
2661,2762,2023-03-28,-3014.32,Deposit
2662,3161,2023-07-16,-2122.51,Withdrawal
2663,1547,2023-09-16,-463.03,Deposit
2664,5239,2023-03-08,-707.18,Deposit
2665,3506,2023-04-27,-2614.7,Deposit
2666,4012,2023-10-29,2981.48,Withdrawal
2667,3724,2023-03-23,-4053.97,Withdrawal
2668,2822,2023-05-28,1656.06,Deposit
2669,5951,2023-02-02,-2340.82,Withdrawal
2670,1278,2023-12-24,3287.32,Withdrawal
2671,1000,2023-10-31,-2615.3,Withdrawal
2672,3135,2023-05-28,-3789.25,Deposit
2673,1561,2023-01-07,-1976.92,Deposit
2674,2971,2023-04-09,-1807.24,Withdrawal
2675,4690,2023-07-30,-2664.82,Deposit
2676,5566,2023-02-24,3096.12,Deposit
2677,5559,2023-09-18,-3110.29,Withdrawal
2678,3916,2023-08-23,-298.86,Deposit
2679,5665,2024-01-31,-1283.12,Deposit
2680,1875,2023-07-19,-2234.83,Withdrawal
2681,651,2023-05-12,1645.0,Deposit
2682,4698,2023-07-28,775.7,Deposit
2683,2015,2023-03-03,4183.49,Deposit
2684,5590,2023-06-02,-202.17,Withdrawal
2685,1546,2023-12-22,-732.64,Withdrawal
2686,3136,2023-05-27,4480.72,Deposit
2687,4319,2023-12-14,-11.22,Withdrawal
2688,862,2023-09-02,811.68,Withdrawal
2689,969,2024-01-24,-1153.19,Withdrawal
2690,1732,2023-07-08,-1590.14,Deposit
2691,3694,2023-05-19,-1580.91,Deposit
2692,612,2023-05-06,2467.85,Deposit
2693,914,2024-01-28,3276.4,Deposit
2694,180,2023-05-02,-315.3,Withdrawal
2695,4608,2023-05-13,1752.49,Withdrawal
2696,3330,2023-03-09,-3207.57,Withdrawal
2697,669,2023-09-29,4097.62,Withdrawal
2698,4687,2023-02-08,-4718.09,Withdrawal
2699,4159,2023-03-30,-3119.49,Withdrawal
2700,5084,2023-06-30,1269.38,Withdrawal
2701,2826,2023-06-29,-2409.89,Deposit
2702,2109,2023-04-17,51.72,Deposit
2703,2370,2023-10-19,-4319.32,Withdrawal
2704,1720,2023-09-29,-1980.11,Deposit
2705,703,2023-04-17,1176.33,Withdrawal
2706,3154,2023-02-17,4924.44,Withdrawal
2707,5314,2023-10-29,1847.12,Withdrawal
2708,78,2023-10-21,-1505.13,Deposit
2709,1278,2023-09-25,-2060.94,Deposit
2710,5310,2023-07-24,-3010.78,Withdrawal
2711,532,2023-08-20,1363.21,Deposit
2712,3224,2024-01-16,-342.46,Withdrawal
2713,1512,2023-04-26,-2509.95,Deposit
2714,4449,2023-01-02,-798.83,Withdrawal
2715,5940,2023-08-21,2187.83,Deposit
2716,636,2023-10-11,3922.4,Deposit
2717,238,2023-06-06,4219.7,Withdrawal
2718,5345,2023-09-22,2649.11,Deposit
2719,5880,2023-11-12,1340.26,Withdrawal
2720,1620,2023-09-01,3433.15,Deposit
2721,3796,2023-06-11,-1070.01,Deposit
2722,4201,2023-03-01,-2793.01,Deposit
2723,4494,2023-06-13,-3807.86,Deposit
2724,3598,2023-03-14,-2409.1,Withdrawal
2725,2944,2023-10-12,2353.14,Withdrawal
2726,4560,2023-08-13,1023.57,Deposit
2727,2074,2023-09-16,-3439.4,Withdrawal
2728,4883,2024-02-01,1652.31,Deposit
2729,5132,2023-05-20,-1669.86,Deposit
2730,1346,2023-08-25,1235.39,Deposit
2731,4724,2023-05-12,2235.8,Withdrawal
2732,2360,2023-01-29,-479.12,Deposit
2733,2897,2023-04-05,1807.06,Withdrawal
2734,3263,2023-07-08,-132.93,Withdrawal
2735,4086,2023-02-11,-158.23,Deposit
2736,2396,2023-02-09,-3221.37,Deposit
2737,1158,2023-09-01,-4078.9,Withdrawal
2738,3259,2023-02-18,729.19,Withdrawal
2739,1930,2023-06-01,1043.81,Withdrawal
2740,4380,2023-10-14,3201.86,Deposit
2741,4634,2023-05-22,-53.1,Withdrawal
2742,3783,2023-03-31,-2167.89,Withdrawal
2743,4476,2023-02-06,2612.05,Withdrawal
2744,5061,2023-06-25,-2688.41,Deposit
2745,1109,2023-07-07,-2496.29,Deposit
2746,1510,2023-09-17,2459.18,Deposit
2747,2154,2023-04-01,2837.82,Withdrawal
2748,5984,2023-10-31,-542.64,Withdrawal
2749,3100,2023-10-22,3.31,Withdrawal
2750,5278,2023-01-10,1649.08,Deposit
2751,4943,2023-07-12,342.91,Withdrawal
2752,5793,2023-01-04,-2807.7,Deposit
2753,1579,2023-05-13,-1206.64,Withdrawal
2754,3028,2023-01-02,4731.15,Deposit
2755,1929,2024-01-07,4544.47,Deposit
2756,3429,2023-05-25,-2278.34,Withdrawal
2757,3568,2023-08-20,-2783.88,Withdrawal
2758,4442,2023-03-13,-1522.71,Deposit
2759,3332,2023-07-28,-3758.56,Withdrawal
2760,3409,2023-11-27,-2737.53,Deposit
2761,762,2023-01-19,-3090.84,Deposit
2762,5065,2023-08-24,-468.25,Deposit
2763,5756,2023-05-15,-1255.87,Withdrawal
2764,5717,2023-05-23,3372.29,Withdrawal
2765,502,2023-07-30,4582.65,Deposit
2766,1584,2023-05-07,3827.76,Deposit
2767,1699,2023-07-03,1973.7,Withdrawal
2768,2922,2023-08-02,2991.02,Deposit
2769,1161,2023-08-21,2112.72,Deposit
2770,5182,2023-07-05,2008.42,Deposit
2771,2801,2023-06-22,2675.15,Withdrawal
2772,5121,2023-08-31,-2720.93,Deposit
2773,2541,2023-02-12,530.82,Deposit
2774,5544,2024-02-01,-1058.9,Withdrawal
2775,1969,2023-04-07,2712.52,Deposit
2776,144,2023-06-06,-1448.06,Withdrawal
2777,3880,2023-07-26,-1610.49,Withdrawal
2778,2529,2023-04-12,-2197.55,Deposit
2779,4399,2023-12-07,2793.79,Withdrawal
2780,1025,2023-08-03,3521.44,Deposit
2781,4490,2023-01-01,4432.9,Withdrawal
2782,711,2023-10-22,458.67,Deposit
2783,3913,2023-08-09,-2800.99,Withdrawal
2784,3784,2023-12-28,-2199.77,Withdrawal
2785,4991,2023-06-17,2147.21,Deposit
2786,5399,2023-10-31,-1449.47,Withdrawal
2787,4821,2023-04-02,952.95,Withdrawal
2788,2346,2023-06-14,-835.96,Deposit
2789,4408,2023-11-11,326.9,Withdrawal
2790,2140,2023-11-27,-4624.47,Deposit
2791,5083,2023-04-16,2516.41,Withdrawal
2792,4362,2023-05-21,-1893.71,Withdrawal
2793,5200,2024-01-03,-1908.4,Withdrawal
2794,4397,2023-04-08,-2603.49,Deposit
2795,2027,2023-02-27,-4647.52,Withdrawal
2796,4429,2023-04-18,-1636.98,Withdrawal
2797,2600,2023-12-12,1704.25,Withdrawal
2798,5476,2024-01-28,-3418.62,Deposit
2799,1548,2023-10-01,-2124.14,Deposit
2800,230,2023-08-14,417.27,Deposit
2801,305,2023-08-02,1462.46,Withdrawal
2802,4359,2023-05-05,-4401.29,Withdrawal
2803,3825,2023-05-09,612.44,Deposit
2804,3291,2023-09-11,225.5,Deposit
2805,2114,2023-11-16,1954.19,Withdrawal
2806,3266,2023-09-12,-2562.23,Withdrawal
2807,3141,2023-03-30,4412.65,Withdrawal
2808,4103,2023-11-26,-92.54,Deposit
2809,5171,2024-01-25,2474.55,Withdrawal
2810,3251,2023-08-22,-1322.67,Withdrawal
2811,508,2023-01-18,3414.41,Withdrawal
2812,4002,2023-08-01,615.83,Deposit
2813,4481,2023-01-11,2815.34,Deposit
2814,1225,2023-08-10,-2430.5,Deposit
2815,2722,2023-11-26,-1164.63,Withdrawal
2816,2447,2023-09-15,-1713.16,Deposit
2817,5391,2023-11-24,847.5,Deposit
2818,5940,2023-06-23,3526.85,Deposit
2819,3789,2023-06-03,1400.04,Withdrawal
2820,4986,2023-11-22,-1340.39,Deposit
2821,2209,2023-04-09,1263.81,Withdrawal
2822,5681,2023-02-16,361.54,Withdrawal
2823,1394,2023-01-30,-4340.98,Deposit
2824,4711,2023-11-01,-4697.46,Withdrawal
2825,5671,2023-05-29,777.8,Deposit
2826,2202,2023-11-12,1118.54,Deposit
2827,2393,2023-03-28,-3880.69,Withdrawal
2828,1245,2023-10-08,2258.03,Deposit
2829,1764,2023-12-27,4433.61,Deposit
2830,289,2023-04-11,-2664.44,Deposit
2831,1808,2023-03-26,2506.52,Deposit
2832,50,2023-01-20,1732.0,Withdrawal
2833,1579,2023-04-25,4192.84,Deposit
2834,240,2023-04-01,2044.34,Withdrawal
2835,4672,2023-09-16,-963.89,Deposit
2836,5123,2023-09-29,3316.11,Deposit
2837,776,2023-04-15,290.07,Withdrawal
2838,5368,2023-03-10,-2150.54,Deposit
2839,5487,2023-06-07,2747.19,Withdrawal
2840,3239,2023-10-14,-2137.07,Withdrawal
2841,3939,2023-02-23,4776.02,Withdrawal
2842,4246,2023-07-29,587.13,Withdrawal
2843,544,2023-01-12,-4065.57,Withdrawal
2844,3583,2023-04-05,2869.98,Deposit
2845,3293,2023-07-08,-4212.96,Withdrawal
2846,2202,2023-10-07,-4684.51,Withdrawal
2847,4662,2023-01-23,4232.83,Withdrawal
2848,4116,2023-09-15,-3261.56,Deposit
2849,588,2023-08-16,2215.66,Deposit
2850,277,2023-01-18,797.8,Deposit
2851,1242,2023-05-25,4271.8,Deposit
2852,3437,2023-11-13,-4982.25,Withdrawal
2853,1567,2023-01-17,903.72,Withdrawal
2854,5236,2023-01-19,4129.01,Deposit
2855,4434,2023-09-07,4222.56,Deposit
2856,5239,2023-03-11,4493.2,Deposit
2857,4209,2023-04-05,-3380.57,Deposit
2858,588,2023-10-15,-426.46,Withdrawal
2859,3172,2023-10-09,-2247.86,Withdrawal
2860,439,2024-01-13,472.95,Deposit
2861,2853,2023-08-23,-2148.95,Withdrawal
2862,1641,2023-09-30,-3077.26,Deposit
2863,4737,2024-01-03,895.13,Deposit
2864,3807,2023-11-22,4918.71,Deposit
2865,3813,2023-05-20,1406.12,Withdrawal
2866,1572,2023-06-06,-3543.91,Deposit
2867,1377,2023-06-04,3353.41,Deposit
2868,4548,2023-04-15,1184.88,Deposit
2869,4876,2023-11-04,-4272.45,Deposit
2870,124,2023-02-11,652.25,Withdrawal
2871,5826,2023-11-27,-3418.52,Withdrawal
2872,2140,2023-11-12,-228.39,Withdrawal
2873,5287,2023-03-19,1041.55,Withdrawal
2874,999,2023-01-24,-655.44,Deposit
2875,4642,2023-07-18,-32.45,Deposit
2876,2450,2023-06-08,-2621.89,Deposit
2877,2154,2023-05-24,2857.3,Deposit
2878,241,2023-10-06,4064.62,Deposit
2879,4147,2023-12-22,1866.03,Deposit
2880,5280,2023-10-06,-267.92,Deposit
2881,4512,2023-02-18,-3519.91,Withdrawal
2882,2816,2023-12-29,-3682.88,Withdrawal
2883,4543,2023-04-03,48.18,Deposit
2884,2213,2023-03-28,1152.54,Deposit
2885,3364,2023-04-30,4228.79,Deposit
2886,5458,2023-08-16,-3570.4,Withdrawal
2887,4510,2023-11-22,-284.27,Withdrawal
2888,1806,2023-08-03,-1177.3,Withdrawal
2889,3442,2023-10-04,3770.84,Deposit
2890,3409,2023-07-09,4665.52,Withdrawal
2891,5535,2023-03-06,2349.02,Deposit
2892,3502,2024-01-26,-1653.3,Deposit
2893,735,2023-06-04,2460.94,Deposit
2894,3659,2023-08-03,-2044.3,Withdrawal
2895,5597,2023-01-30,-3708.18,Withdrawal
2896,4767,2023-04-01,242.64,Withdrawal
2897,5440,2023-12-02,479.22,Withdrawal
2898,2622,2023-07-18,1876.78,Withdrawal
